id,mask_rle
TEST_0174_class_7,262 228 777 184 1222 228 1737 184 2182 223 2692 189 3142 223 3652 189 4102 223 4612 189 5062 210 5572 189 6022 210 6532 189 6982 206 7488 193 7942 206 8448 193 8902 206 9408 193 9862 202 10308 26 10364 197 10822 202 11268 26 11324 197 11782 193 12284 197 12742 193 13244 197 13707 180 14204 197 14667 180 15164 197 15627 180 16124 197 16587 150 16750 12 17080 201 17547 150 17710 12 18040 201 18507 145 18798 22 18910 21 19000 201 19467 145 19758 22 19870 21 19960 201 20427 145 20718 22 20830 21 20920 201 21391 111 21511 13 21691 9 21790 21 21880 201 22351 111 22471 13 22651 9 22750 21 22840 201 23315 103 23714 17 23804 197 24275 103 24674 17 24764 197 25235 103 25634 17 25724 197 26200 94 26594 17 26688 193 27160 94 27554 17 27648 193 28124 86 28557 38 28617 184 29084 86 29517 38 29577 184 30044 86 30464 60 30528 193 31004 86 31424 60 31488 193 31964 86 32384 60 32448 193 32924 90 33412 26 33442 159 33884 90 34372 26 34402 159 34848 77 35384 137 35808 77 36344 137 36768 77 37304 137 37737 8 37784 8 38277 124 38697 8 38744 8 39237 124 40214 107 41174 107 42215 26 43175 26 44135 26
TEST_0174_class_8,-1
TEST_0174_class_9,-1
TEST_0174_class_10,-1
TEST_0174_class_11,31 231 558 219 991 231 1518 219 1947 235 2478 214 2907 235 3438 214 3867 235 4398 214 4827 235 5362 210 5787 235 6322 210 6747 235 7282 206 7707 235 8242 206 8667 235 9202 206 9622 240 10162 146 10334 30 10582 240 11122 146 11294 30 11542 240 12082 202 12502 240 13042 202 13462 245 14002 202 14422 245 14962 202 15382 245 15922 202 16338 249 16878 202 17298 249 17838 202 18254 253 18820 90 18931 69 19214 253 19780 90 19891 69 20174 253 20740 90 20851 69 21134 257 21502 9 21674 17 21700 4 21755 35 21811 69 22094 257 22462 9 22634 17 22660 4 22715 35 22771 69 23054 261 23418 17 23594 26 23692 22 23731 73 24014 261 24378 17 24554 26 24652 22 24691 73 24974 261 25338 17 25514 26 25612 22 25651 73 25934 266 26294 17 26474 26 26581 13 26611 77 26894 266 27254 17 27434 26 27541 13 27571 77 27858 17 27880 244 28210 21 28390 30 28527 30 28595 22 28818 17 28840 244 29170 21 29350 30 29487 30 29555 22 29778 9 29808 236 30130 17 30314 13 30455 9 30524 4 30738 9 30768 236 31090 17 31274 13 31415 9 31484 4 31698 9 31728 236 32050 17 32234 13 32375 9 32444 4 32697 227 33657 227 34621 210 35581 210 36541 210 37505 193 38465 193 39434 30 39485 107 40394 30 40445 107 41414 73 42374 73 43334 73 44298 60 45258 60
TEST_0175_class_0,382 159 674 47 772 125 1342 159 1634 47 1732 125 2294 171 2594 47 2680 141 3254 171 3554 47 3640 141 4214 171 4514 47 4600 141 5165 180 5474 51 5551 154 6125 180 6434 51 6511 154 6802 13 7077 188 7394 56 7458 167 7762 13 8037 188 8354 56 8418 167 8722 13 8997 188 9314 56 9378 167 9678 26 9952 193 10274 236 10638 26 10912 193 11234 236 11521 4 11585 43 11774 296 12194 240 12481 4 12545 43 12734 296 13154 240 13441 13 13475 77 13630 360 14110 248 14401 13 14435 77 14590 360 15070 248 15361 13 15395 77 15550 360 16030 248 16321 111 16505 369 16985 257 17281 111 17465 369 17945 257 18241 116 18417 377 18901 261 19201 116 19377 377 19861 261 20161 116 20337 377 20821 261 21121 124 21280 398 21777 270 22081 124 22240 398 22737 270 23041 566 23692 279 24001 566 24652 279 24961 566 25612 279 25921 579 26564 296 26877 583 27524 296 27837 595 28471 921 29431 488970
TEST_0175_class_1,-1
TEST_0175_class_2,541 9 768 4 897 64 1501 9 1728 4 1857 64 2821 60 3781 60 4741 60 5705 56 6665 56 7625 56 8585 56 9545 56 10510 51 11470 51 12434 47 13394 47 14358 43 15318 43 16278 43 17242 39 18202 39 19162 39 20122 39 21082 39 22047 34 23007 34 23971 30 24931 30 25891 30 26860 17 27820 17
TEST_0175_class_3,-1
TEST_0175_class_4,-1
TEST_0175_class_5,-1
TEST_0175_class_6,-1
TEST_0175_class_7,95 287 721 47 1055 287 1681 47 2011 283 2641 39 2971 283 3601 39 3931 283 4561 39 4887 278 5525 26 5847 278 6485 26 6815 262 7450 8 7775 262 8410 8 8735 262 9370 8 9704 248 10664 248 11628 146 12588 146 13552 78 14512 78 15472 78 16432 73 17392 73 18357 60 19317 60 20277 60 21245 35 22205 35
TEST_0175_class_8,-1
TEST_0175_class_9,-1
TEST_0175_class_10,-1
TEST_0175_class_11,1 94 550 124 961 94 1510 124 1921 90 2465 129 2881 90 3425 129 3841 90 4385 129 4801 86 5345 129 5761 86 6305 129 6721 81 7265 129 7681 81 8225 129 8641 81 9185 129 9601 77 10145 129 10561 77 11105 129 11525 60 12070 124 12485 60 13030 124 13454 21 13990 120 14414 21 14950 120 15374 21 15910 120 16874 111 17834 111 18794 107 19754 107 20714 107 21678 99 22638 99 23607 85 24567 85 25527 85 26500 64 27460 64 28432 39 29392 39
TEST_0176_class_0,21811 73 22771 73 23710 111 24670 111 25630 111 26470 25 26572 150 27430 25 27532 150 28372 52 28480 171 29332 52 29440 171 30228 9 30275 86 30378 206 31188 9 31235 86 31338 206 32148 9 32195 86 32298 206 33100 390 34060 390 34664 17 35007 420 35624 17 35967 420 36584 17 36927 420 37535 39 37870 467 38495 39 38830 467 39361 13 39408 107 39734 561 40321 13 40368 107 40694 561 41281 189 41487 47 41628 802 42447 47 42588 802 43407 47 43548 474853
TEST_0176_class_1,-1
TEST_0176_class_2,-1
TEST_0176_class_3,-1
TEST_0176_class_4,-1
TEST_0176_class_5,-1
TEST_0176_class_6,-1
TEST_0176_class_7,1 549 777 733 1737 728 2692 733 3652 733 4612 729 5568 733 6528 729 7480 737 8440 737 9400 737 10351 746 11311 746 12271 746 13231 746 14191 746 15151 746 16111 746 17071 746 18031 746 18991 746 19951 746 20911 741 21884 728 22844 681 23534 30 23821 664 24494 30 24781 664 25454 30 25741 660 26427 4 26722 639 27387 4 27682 635 28651 626 29611 617 30584 604 31544 604 32504 596 33490 570 34450 214 34681 326 35427 197 35641 326 36387 197 36601 326 37347 188 37574 296 38337 158 38534 296 39297 64 39374 34 39515 219 40295 26 40334 34 40475 219 41255 26 41470 17 41534 94 42430 17 42494 94 43390 17 43454 94
TEST_0176_class_8,-1
TEST_0176_class_9,-1
TEST_0176_class_10,-1
TEST_0176_class_11,550 227 1510 227 2465 227 3425 227 4385 227 5341 227 6301 227 7257 223 8217 223 9177 223 10137 214 11097 214 12057 214 13017 214 13977 214 14937 214 15897 214 16857 214 17817 214 18777 214 19737 214 20697 214 21652 159 22612 159 23525 9 23564 146 24485 9 24524 146 25445 9 25484 146 26401 26 26431 39 26495 77 27361 26 27391 39 27455 77 28317 55 28424 56 29277 55 29384 56 30237 38 30361 17 31197 38 31321 17 32157 38 32281 17
TEST_0177_class_0,32645 17 33605 17 34561 34 34604 56 35521 34 35564 56 36481 34 36524 56 37441 176 38401 176 39361 189 40321 189 41281 201 42241 201 43201 201 44161 219 45121 219 46081 231 47041 231 48001 231 48961 240 49921 240 50881 244 51841 244 52801 270 53761 270 54721 270 55681 270 56641 270 57601 270 58561 270 59521 270 60481 274 61441 274 62401 274 63361 274 64321 274 65281 274 66241 274 67201 274 68161 274 69121 274 70081 274 71041 274 72001 274 72961 274 73921 274 74881 274 75841 274 76801 279 77761 279 78721 279 79681 279 80641 283 81601 283 82561 283 83521 283 84481 283 85441 283 86401 283 87361 283 88321 287 89281 287 90241 287 91201 287 92161 291 93121 291 94081 291 95041 291 96001 291 96961 296 97921 296 98881 296 99841 296 100801 296 101761 296 102721 296 103681 300 104641 300 105601 300 106561 300 107521 300 108481 304 109441 304 110401 304 111361 304 112321 304 113281 309 114241 309 115201 309 116161 309 117121 309 118081 309 119041 309 120001 313 120961 313 121921 313 122881 313 123841 313 124801 317 125761 317 126721 317 127681 321 128641 321 129601 326 130561 326 131521 339 132481 339 133441 339 134401 351 135361 351 136321 360 137281 360 138241 360 139201 369 140161 369 141121 377 141755 26 142055 403 142715 26 143015 412 143512 26 143564 167 143924 463 144472 26 144524 167 144884 463 145432 26 145484 167 145844 793 146800 797 147760 844 148608 34 148711 853 149568 34 149671 853 150528 34 150631 913 151587 917 152547 943 153498 952 154458 952 155418 362983
TEST_0177_class_1,-1
TEST_0177_class_2,-1
TEST_0177_class_3,-1
TEST_0177_class_4,-1
TEST_0177_class_5,-1
TEST_0177_class_6,-1
TEST_0177_class_7,1 279 961 279 1921 279 2881 279 3841 279 4801 279 5761 279 6721 283 7681 283 8641 283 9601 283 10561 283 11521 283 12481 283 13441 279 14401 279 15361 279 16321 279 17281 279 18241 279 19201 279 20161 279 21121 279 22081 279 23041 279 24001 279 24961 279 25921 279 26881 279 27841 279 28801 279 29761 279 30721 279 31681 279 32641 4 32662 258 33601 4 33622 258 34595 9 34660 180 35555 9 35620 180 36515 9 36580 180 37617 103 38577 103 39550 90 40510 90 41482 73 42442 73 43402 73 44380 55 45340 55 46312 43 47272 43 48232 43 49201 30 50161 30 51125 26 52085 26
TEST_0177_class_8,-1
TEST_0177_class_9,-1
TEST_0177_class_10,-1
TEST_0177_class_11,280 681 1240 681 2200 681 3160 681 4120 681 5080 681 6040 681 7004 677 7964 677 8924 677 9884 677 10844 677 11804 677 12764 677 13720 681 14680 681 15640 681 16600 681 17560 681 18520 681 19480 681 20440 681 21400 681 22360 681 23320 681 24280 681 25240 681 26200 681 27160 681 28120 681 29080 681 30040 681 31000 681 31960 681 32920 681 33880 681 34840 681 35800 681 36760 681 37720 681 38680 681 39640 681 40600 681 41555 686 42515 686 43475 686 44435 686 45395 686 46355 686 47315 686 48275 686 49231 690 50191 690 51151 690 52111 690 53071 690 54031 690 54991 690 55951 690 56911 690 57871 690 58831 690 59791 690 60755 686 61715 686 62675 686 63635 686 64595 686 65555 686 66515 686 67475 686 68435 686 69395 686 70355 686 71315 686 72275 686 73235 686 74195 686 75155 686 76115 686 77080 681 78040 681 79000 681 79960 681 80924 677 81884 677 82844 677 83804 677 84764 677 85724 677 86684 677 87644 677 88608 673 89568 673 90528 673 91488 673 92452 669 93412 669 94372 669 95332 669 96292 669 97257 664 98217 664 99177 664 100137 664 101097 664 102057 664 103017 664 103981 660 104941 660 105901 660 106861 660 107821 660 108785 656 109745 656 110705 656 111665 656 112625 656 113590 651 114550 651 115510 651 116470 651 117430 651 118390 651 119350 651 120314 647 121274 647 122234 647 123194 647 124154 647 125118 643 126078 643 127038 643 128002 639 128962 639 129927 634 130887 634 131860 621 132820 621 133780 621 134752 609 135712 609 136681 600 137641 600 138601 600 139570 591 140530 591 141498 257 141781 274 142458 257 142741 274 143427 85 143538 26 143731 193 144387 85 144498 26 144691 193 145347 85 145458 26 145651 193 146637 163 147597 163 148604 4 148642 69 149564 4 149602 69 150524 4 150562 69 151544 43 152504 43 153490 8 154450 8 155410 8
TEST_0178_class_0,1 518400
TEST_0178_class_1,-1
TEST_0178_class_2,-1
TEST_0178_class_3,-1
TEST_0178_class_4,-1
TEST_0178_class_5,-1
TEST_0178_class_6,-1
TEST_0178_class_7,-1
TEST_0178_class_8,-1
TEST_0178_class_9,-1
TEST_0178_class_10,-1
TEST_0178_class_11,-1
TEST_0179_class_0,1 518400
TEST_0179_class_1,-1
TEST_0179_class_2,-1
TEST_0179_class_3,-1
TEST_0179_class_4,-1
TEST_0179_class_5,-1
TEST_0179_class_6,-1
TEST_0179_class_7,-1
TEST_0179_class_8,-1
TEST_0179_class_9,-1
TEST_0179_class_10,-1
TEST_0179_class_11,-1
TEST_0180_class_0,537 424 1497 424 2422 459 3382 459 4342 459 5208 9 5277 484 6168 9 6237 484 7128 553 8088 553 9048 553 10004 557 10964 557 11915 566 12875 566 13831 570 14791 570 15751 570 16707 574 17667 574 18627 574 19587 574 20547 574 21502 579 22462 579 23418 583 24378 583 25338 583 26294 587 27254 587 28210 591 29170 591 30121 600 31081 600 32041 600 32997 604 33957 604 34908 613 35868 613 36828 613 37784 617 38744 621 39412 30 39691 634 40372 30 40651 639 41328 69 41602 648 42288 69 42562 648 43248 69 43522 652 44204 98 44452 682 45164 98 45412 686 46115 112 46360 698 47075 112 47320 698 48035 112 48280 698 48982 129 49167 771 49942 129 50127 908 51065 930 52025 466376
TEST_0180_class_1,-1
TEST_0180_class_2,1 403 961 403 1921 407 2881 407 3841 407 4801 407 5761 407 6721 407 7681 407 8641 407 9601 403 10561 403 11521 394 12481 394 13441 390 14401 390 15361 390 16321 386 17281 386 18241 386 19201 386 20161 386 21121 381 22081 381 23041 377 24001 377 24961 377 25921 373 26881 373 27841 369 28801 369 29761 360 30721 360 31681 360 32641 356 33601 356 34561 347 35521 347 36481 347 37441 343 38401 343 39365 47 39442 249 40325 47 40402 249 41290 38 41397 205 42250 38 42357 205 43210 38 43317 205 44174 30 44302 150 45134 30 45262 150 46098 17 46227 133 47058 17 47187 133 48018 17 48147 133 48978 4 49111 56 49938 4 50071 56 51035 30 51995 30
TEST_0180_class_3,-1
TEST_0180_class_4,-1
TEST_0180_class_5,-1
TEST_0180_class_6,-1
TEST_0180_class_7,404 133 1364 133 2328 94 3288 94 4248 94 5217 60 6177 60
TEST_0180_class_8,-1
TEST_0180_class_9,-1
TEST_0180_class_10,-1
TEST_0180_class_11,-1
TEST_0181_class_0,1 236 790 407 1750 334 2110 8 2135 22 2714 330 3070 8 3095 22 3674 330 4030 8 4055 22 4634 326 5020 12 5594 326 5980 12 6554 326 7514 326 8474 326 9434 326 10394 326 11354 326 12314 326 13274 326 14230 330 15190 330 16150 334 17110 334 18070 334 19030 334 19990 334 20950 334 21910 334 22870 334 23825 339 24785 339 25745 343 26705 343 27665 343 28625 343 29585 347 30545 347 31505 347 32465 360 32864 8 33425 360 33824 8 34385 416 35345 416 36305 416 37265 420 38225 420 39185 442 40141 446 41101 450 41868 9 42057 454 42828 9 43017 454 43788 9 43977 467 44727 38 44932 472 45687 38 45892 515 46540 21 46591 103 46848 519 47500 21 47551 103 47808 519 48460 21 48511 103 48768 536 49334 26 49372 22 49398 184 49720 544 50294 26 50332 22 50358 184 50680 831 51627 844 52587 848 53530 865 54490 865 55450 874 56401 883 57361 909 58308 922 59268 922 60228 930 61162 956 62122 456279
TEST_0181_class_1,-1
TEST_0181_class_2,-1
TEST_0181_class_3,-1
TEST_0181_class_4,-1
TEST_0181_class_5,-1
TEST_0181_class_6,-1
TEST_0181_class_7,-1
TEST_0181_class_8,-1
TEST_0181_class_9,-1
TEST_0181_class_10,-1
TEST_0181_class_11,237 553 1197 553 2084 26 2118 17 2157 557 3044 26 3078 17 3117 557 4004 26 4038 17 4077 557 4960 60 5032 562 5920 60 5992 562 6880 634 7840 634 8800 634 9760 634 10720 634 11680 634 12640 634 13600 630 14560 630 15520 630 16484 626 17444 626 18404 626 19364 626 20324 626 21284 626 22244 626 23204 621 24164 621 25124 621 26088 617 27048 617 28008 617 28968 617 29932 613 30892 613 31852 613 32825 39 32872 553 33785 39 33832 553 34801 544 35761 544 36721 544 37685 540 38645 540 39627 514 40587 514 41551 317 41877 180 42511 317 42837 180 43471 317 43797 180 44444 283 44765 167 45404 283 45725 167 46407 133 46561 30 46694 154 47367 133 47521 30 47654 154 48327 133 48481 30 48614 154 49304 30 49360 12 49394 4 49582 138 50264 30 50320 12 50354 4 50542 138 51511 116 52471 116 53435 95 54395 95 55355 95 56324 77 57284 77 58270 38 59230 38 60190 38 61158 4 62118 4
TEST_0182_class_0,1 866 961 866 1921 853 2881 853 3841 853 4801 844 5761 844 6721 844 7681 844 8641 844 9601 840 10561 840 11521 844 12481 844 13441 844 14401 844 15361 844 16321 849 17281 849 18241 849 19201 849 20161 849 21121 853 22081 853 23041 861 24001 861 24961 861 25921 874 26881 874 27841 879 28801 879 29761 879 30721 879 31681 879 32641 883 33601 883 34561 887 35521 887 36481 887 37441 891 38401 891 39361 909 40321 909 41281 913 42241 913 43201 913 44161 921 45121 921 46081 939 47028 952 47988 952 48948 469453
TEST_0182_class_1,-1
TEST_0182_class_2,-1
TEST_0182_class_3,-1
TEST_0182_class_4,-1
TEST_0182_class_5,-1
TEST_0182_class_6,-1
TEST_0182_class_7,-1
TEST_0182_class_8,-1
TEST_0182_class_9,-1
TEST_0182_class_10,-1
TEST_0182_class_11,867 94 1827 94 2774 107 3734 107 4694 107 5645 116 6605 116 7565 116 8525 116 9485 116 10441 120 11401 120 12365 116 13325 116 14285 116 15245 116 16205 116 17170 111 18130 111 19090 111 20050 111 21010 111 21974 107 22934 107 23902 99 24862 99 25822 99 26795 86 27755 86 28720 81 29680 81 30640 81 31600 81 32560 81 33524 77 34484 77 35448 73 36408 73 37368 73 38332 69 39292 69 40270 51 41230 51 42194 47 43154 47 44114 47 45082 39 46042 39 47020 8 47980 8 48940 8
TEST_0183_class_0,1 390 421 244 961 390 1381 244 1921 664 2881 664 3841 664 4801 669 5761 669 6721 673 7681 673 8641 673 9601 673 10561 673 11521 681 12481 681 13441 686 14401 686 15361 686 16321 694 17281 694 18241 711 19201 711 20161 711 21121 844 22081 844 23041 870 23920 30 24001 870 24880 30 24961 870 25840 30 25921 930 26877 934 27837 490564
TEST_0183_class_1,-1
TEST_0183_class_2,-1
TEST_0183_class_3,-1
TEST_0183_class_4,-1
TEST_0183_class_5,-1
TEST_0183_class_6,-1
TEST_0183_class_7,665 296 1625 296 2585 296 3545 296 4505 296 5470 291 6430 291 7394 287 8354 287 9314 287 10274 287 11234 287 12202 279 13162 279 14127 274 15087 274 16047 274 17015 266 17975 266 18952 249 19912 249 20872 249 21965 116 22925 116 23911 9 23950 51 24871 9 24910 51 25831 9 25870 51 26851 26 27811 26
TEST_0183_class_8,-1
TEST_0183_class_9,-1
TEST_0183_class_10,-1
TEST_0183_class_11,391 30 1351 30
TEST_0184_class_0,1 518400
TEST_0184_class_1,-1
TEST_0184_class_2,-1
TEST_0184_class_3,-1
TEST_0184_class_4,-1
TEST_0184_class_5,-1
TEST_0184_class_6,-1
TEST_0184_class_7,-1
TEST_0184_class_8,-1
TEST_0184_class_9,-1
TEST_0184_class_10,-1
TEST_0184_class_11,-1
TEST_0185_class_0,618 69 1578 69 2534 60 3494 60 4454 60 5410 60 6370 60 7325 60 8285 60 9245 60 10175 17 10197 64 11135 17 11157 64 12087 94 13047 94 13882 82 14002 103 14842 82 14962 103 15802 82 15922 103 16715 270 17675 270 18618 287 19578 287 20538 287 21485 305 22445 305 23371 339 24331 339 25291 339 26234 360 27194 360 28102 412 29062 412 29945 35 30014 424 30905 35 30974 424 31865 35 31934 424 32675 5 32795 523 33635 5 33755 523 34591 17 34685 553 35551 17 35645 553 36511 17 36605 553 37467 25 37548 570 38427 25 38508 570 39382 48 39434 613 40342 48 40394 613 41281 694 42241 694 43201 694 44161 699 45121 699 46081 703 47041 703 48001 703 48961 707 49921 707 50881 711 51841 711 52801 716 53761 716 54721 716 55681 720 56641 720 57601 720 58561 720 59521 720 60481 724 61441 724 62401 724 63361 724 64321 724 65281 729 66241 729 67201 733 68161 733 69121 780 69910 17 70021 39 70081 780 70870 17 70981 39 71041 780 71830 17 71941 39 72001 446400
TEST_0185_class_1,-1
TEST_0185_class_2,1 617 961 617 1921 613 2881 613 3841 613 4801 609 5761 609 6721 604 7681 604 8641 604 9601 574 10192 5 10561 574 11152 5 11521 566 12481 566 13441 441 13964 38 14401 441 14924 38 15361 441 15884 38 16321 394 17281 394 18241 377 19201 377 20161 377 21121 364 22081 364 23041 330 24001 330 24961 330 25921 313 26881 313 27841 261 28801 261 29761 184 29980 34 30721 184 30940 34 31681 184 31900 34 32641 34 32680 115 33601 34 33640 115 34561 9 34608 77 35521 9 35568 77 36481 9 36528 77 37492 56 38452 56 39430 4 40390 4
TEST_0185_class_3,-1
TEST_0185_class_4,-1
TEST_0185_class_5,-1
TEST_0185_class_6,-1
TEST_0185_class_7,34570 21 35530 21 36490 21 37441 26 38401 26 39361 21 40321 21
TEST_0185_class_8,-1
TEST_0185_class_9,-1
TEST_0185_class_10,-1
TEST_0185_class_11,687 274 1647 274 2594 287 3554 287 4514 287 5470 291 6430 291 7385 296 8345 296 9305 296 10261 300 11221 300 12181 300 13141 300 14105 296 15065 296 16025 296 16985 296 17945 296 18905 296 19865 296 20825 296 21790 291 22750 291 23710 291 24670 291 25630 291 26594 287 27554 287 28514 287 29474 287 30438 283 31398 283 32358 283 33318 283 34278 283 35238 283 36198 283 37158 283 38118 283 39078 283 40047 274 41007 274 41975 266 42935 266 43895 266 44860 261 45820 261 46784 257 47744 257 48704 257 49668 253 50628 253 51592 249 52552 249 53517 244 54477 244 55437 244 56401 240 57361 240 58321 240 59281 240 60241 240 61205 236 62165 236 63125 236 64085 236 65045 236 66010 231 66970 231 67934 227 68894 227 69901 9 69927 94 70060 21 70861 9 70887 94 71020 21 71821 9 71847 94 71980 21
TEST_0186_class_0,1 356 700 617 1660 617 2620 617 3580 617 4540 617 5500 617 6460 612 7415 617 8375 617 9335 617 10295 617 11255 617 12211 621 13171 621 14122 630 15082 630 16042 630 16998 634 17958 634 18914 638 19874 638 20834 651 21785 660 22745 682 23697 690 24657 690 25617 694 26564 707 27524 711 28415 780 29375 789 30237 38 30327 797 31197 38 31287 797 32157 38 32247 810 33091 77 33194 823 34051 77 34154 484247
